category,product,rating,reviewText,date,deviceHash,verified,reviewLength
Food,Mirchi Bajji,3,Mirchi Bajji is average - tasteless but edible.,2006-08-23,DEV-882765,False,8
Food,Pav Bhaji,1,"Horrible Pav Bhaji, completely greasy and disappointing.",2001-09-08,DEV-319773,True,7
Food,Seekh Kebab,4,Delicious Seekh Kebab! Very delectable and satisfying.,2023-02-12,DEV-900413,True,7
Food,Kaju Katli,4,Really liked this Kaju Katli - perfectly juicy.,2013-03-14,DEV-125382,True,8
Food,Falooda,3,"Standard Falooda, nothing burnt exciting.",2019-05-02,DEV-157519,True,5
Food,Pad Thai,2,"Pad Thai was mediocre, somewhat greasy.",2005-04-20,DEV-844466,True,6
Food,Pulao,1,Pulao was tasteless and inedible - thrown away!,2014-07-06,DEV-141455,True,8
Food,Sushi Roll,4,Delicious Sushi Roll! Very crispy and satisfying.,2017-02-24,DEV-791047,True,7
Food,Ramen,4,Really liked this Ramen - perfectly crispy.,2003-12-05,DEV-407403,True,7
Food,Masala Dosa,4,Delicious Masala Dosa! Very succulent and satisfying.,2012-02-28,DEV-733186,True,7
Food,Falooda,5,Outstanding Falooda! Absolutely delectable and perfect.,2000-09-01,DEV-716108,True,6
Food,Fish Curry,5,Outstanding Fish Curry! Absolutely crispy and perfect.,2023-05-14,DEV-727209,True,7
Food,Uttapam,4,Delicious Uttapam! Very crispy and satisfying.,2019-10-30,DEV-817633,True,6
Food,Fish Curry,5,Outstanding Fish Curry! Absolutely savory and perfect.,2020-01-14,DEV-275070,True,7
Food,Butter Chicken,4,Delicious Butter Chicken! Very juicy and satisfying.,2015-11-07,DEV-834122,True,7
Food,Hummus,4,Really liked this Hummus - perfectly juicy.,2014-05-03,DEV-936549,True,7
Food,Fish Curry,5,Best Fish Curry ever - super savory taste!,2017-07-23,DEV-585163,True,8
Food,Seekh Kebab,4,Delicious Seekh Kebab! Very crispy and satisfying.,2007-04-19,DEV-991100,True,7
Food,Medu Vada,4,Really liked this Medu Vada - perfectly savory.,2019-07-16,DEV-988888,True,8
Food,Rogan Josh,4,Delicious Rogan Josh! Very crispy and satisfying.,2000-02-19,DEV-308702,True,7
Food,Sandesh,4,Delicious Sandesh! Very savory and satisfying.,2004-08-21,DEV-540930,False,6
Food,Falooda,5,Best Falooda ever - super juicy taste!,2005-03-27,DEV-249090,False,7
Food,Sandesh,3,Sandesh is average - tasteless but edible.,2024-10-22,DEV-773951,True,7
Food,Cheeseburger,4,Really liked this Cheeseburger - perfectly savory.,2001-07-08,DEV-209597,True,7
Food,Momos,4,Delicious Momos! Very savory and satisfying.,2012-02-01,DEV-745617,True,6
Food,Paneer Tikka,4,Delicious Paneer Tikka! Very succulent and satisfying.,2017-11-21,DEV-358492,True,7
Food,Cheeseburger,5,Best Cheeseburger ever - super juicy taste!,2018-08-16,DEV-171286,False,7
Food,Seekh Kebab,5,Best Seekh Kebab ever - super succulent taste!,2021-08-15,DEV-500868,True,8
Food,Dhokla,3,"Standard Dhokla, nothing tasteless exciting.",2016-04-06,DEV-499911,True,5
Food,Halwa,4,Delicious Halwa! Very juicy and satisfying.,2001-01-06,DEV-683724,True,6
Food,Uttapam,3,"Standard Uttapam, nothing burnt exciting.",2012-10-02,DEV-350411,True,5
Food,Onion Pakoda,1,"Horrible Onion Pakoda, completely tasteless and disappointing.",2019-12-27,DEV-172045,True,7
Food,Pasta Carbonara,5,Outstanding Pasta Carbonara! Absolutely delectable and perfect.,2003-05-12,DEV-154573,True,7
Food,Ramen,2,"Ramen was mediocre, somewhat stale.",2005-01-15,DEV-859089,True,5
Food,Peda,2,"Peda was mediocre, somewhat soggy.",2004-11-07,DEV-131398,True,5
Food,Tacos Al Pastor,4,Really liked this Tacos Al Pastor - perfectly savory.,2015-08-26,DEV-942611,False,9
Food,Puttu,2,"Puttu was mediocre, somewhat soggy.",2010-07-25,DEV-717356,False,5
Food,Pesarattu,3,Pesarattu is average - soggy but edible.,2005-06-02,DEV-155520,True,7
Food,Margherita Pizza,3,"Standard Margherita Pizza, nothing greasy exciting.",2023-06-11,DEV-363857,True,6
Food,Hummus,4,Delicious Hummus! Very juicy and satisfying.,2008-01-31,DEV-373341,True,6
Food,Fish Fry,4,Really liked this Fish Fry - perfectly delectable.,2021-01-28,DEV-500926,True,8
Food,Babaganoush,2,Not great - Babaganoush tasted burnt overall.,2005-03-13,DEV-679626,True,7
Food,Paneer Tikka,5,Outstanding Paneer Tikka! Absolutely succulent and perfect.,2025-05-29,DEV-265024,True,7
Food,Dhokla,5,Best Dhokla ever - super succulent taste!,2013-11-04,DEV-960821,True,7
Food,Barfi,5,Outstanding Barfi! Absolutely savory and perfect.,2020-04-23,DEV-603984,False,6
Food,Appam Stewart,3,"Standard Appam Stewart, nothing burnt exciting.",2008-01-14,DEV-747294,True,6
Food,Medu Vada,1,"Horrible Medu Vada, completely soggy and disappointing.",2018-04-15,DEV-916934,False,7
Food,Momos,4,Delicious Momos! Very crispy and satisfying.,2026-08-14,DEV-991141,True,6
Food,Khandvi,4,Really liked this Khandvi - perfectly savory.,2000-01-10,DEV-501645,False,7
Food,Pulao,4,Delicious Pulao! Very delectable and satisfying.,2002-02-05,DEV-508256,True,6
Food,Kebab Platter,3,"Standard Kebab Platter, nothing soggy exciting.",2002-08-29,DEV-117942,True,6
Food,Dim Sums,2,Not great - Dim Sums tasted soggy overall.,2020-07-24,DEV-894944,True,8
Food,Dhokla,4,Delicious Dhokla! Very savory and satisfying.,2023-03-30,DEV-816739,True,6
Food,Falooda,1,Falooda was stale and inedible - thrown away!,2014-06-24,DEV-944112,True,8
Food,Tiramisu,5,Outstanding Tiramisu! Absolutely succulent and perfect.,2009-10-30,DEV-437479,True,6
Food,Halwa,2,Not great - Halwa tasted stale overall.,2008-06-28,DEV-896754,True,7
Food,Pesarattu,4,Really liked this Pesarattu - perfectly delectable.,2024-07-10,DEV-192979,False,7
Food,Rasmalai,4,Really liked this Rasmalai - perfectly juicy.,2025-06-15,DEV-531057,True,7
Food,Chicken Shawarma,2,"Chicken Shawarma was mediocre, somewhat stale.",2024-07-21,DEV-160281,True,6
Food,Masala Dosa,4,Delicious Masala Dosa! Very delectable and satisfying.,2005-09-18,DEV-628652,True,7
Food,Gulab Jamun,5,Outstanding Gulab Jamun! Absolutely delectable and perfect.,2018-09-24,DEV-970282,True,7
Food,Margherita Pizza,4,Really liked this Margherita Pizza - perfectly juicy.,2017-04-19,DEV-299782,True,8
Food,Pulao,3,Pulao is average - soggy but edible.,2006-02-27,DEV-232519,True,7
Food,Naan,4,Really liked this Naan - perfectly succulent.,2007-01-12,DEV-661318,True,7
Food,Aloo Paratha,4,Really liked this Aloo Paratha - perfectly succulent.,2003-06-16,DEV-796884,True,8
Food,Vada Pav,1,Vada Pav was soggy and inedible - thrown away!,2018-07-24,DEV-268874,True,9
Food,Chicken Shawarma,2,"Chicken Shawarma was mediocre, somewhat stale.",2004-12-12,DEV-497812,True,6
Food,Mirchi Bajji,5,Best Mirchi Bajji ever - super juicy taste!,2024-03-26,DEV-988409,True,8
Food,Seekh Kebab,4,Really liked this Seekh Kebab - perfectly delectable.,2012-12-19,DEV-485700,False,8
Food,Rasmalai,5,Best Rasmalai ever - super savory taste!,2004-10-23,DEV-985300,False,7
Food,Medu Vada,5,Best Medu Vada ever - super savory taste!,2003-10-09,DEV-400373,True,8
Food,Khandvi,4,Delicious Khandvi! Very crispy and satisfying.,2001-11-09,DEV-872123,True,6
Food,Chicken 65,5,Outstanding Chicken 65! Absolutely savory and perfect.,2011-08-01,DEV-114291,True,7
Food,Kaju Katli,5,Best Kaju Katli ever - super delectable taste!,2022-04-21,DEV-432418,False,8
Food,Gelato,4,Really liked this Gelato - perfectly savory.,2024-12-21,DEV-422504,True,7
Food,Pesarattu,2,Not great - Pesarattu tasted tasteless overall.,2022-02-26,DEV-253609,True,7
Food,Cheeseburger,4,Really liked this Cheeseburger - perfectly crispy.,2009-10-23,DEV-748049,True,7
Food,Mishti Doi,4,Really liked this Mishti Doi - perfectly savory.,2009-06-21,DEV-227622,True,8
Food,Ramen,5,Outstanding Ramen! Absolutely succulent and perfect.,2019-06-18,DEV-275775,True,6
Food,Samosa,4,Really liked this Samosa - perfectly succulent.,2025-05-02,DEV-252379,True,7
Food,Naan,5,Outstanding Naan! Absolutely delectable and perfect.,2025-12-10,DEV-232127,True,6
Food,Halwa,1,"Horrible Halwa, completely soggy and disappointing.",2015-02-04,DEV-785335,True,6
Food,Pulao,4,Delicious Pulao! Very crispy and satisfying.,2014-05-14,DEV-480870,True,6
Food,Cheeseburger,2,Not great - Cheeseburger tasted soggy overall.,2008-02-27,DEV-669274,True,7
Food,Fish Curry,2,Not great - Fish Curry tasted burnt overall.,2006-05-18,DEV-172935,True,8
Food,Medu Vada,5,Best Medu Vada ever - super crispy taste!,2003-03-27,DEV-260953,True,8
Food,Medu Vada,3,"Standard Medu Vada, nothing stale exciting.",2001-12-14,DEV-166373,True,6
Food,Pav Bhaji,2,Not great - Pav Bhaji tasted greasy overall.,2003-07-10,DEV-403933,True,8
Food,Momos,2,Not great - Momos tasted burnt overall.,2008-01-21,DEV-443477,True,7
Food,Kaju Katli,5,Outstanding Kaju Katli! Absolutely savory and perfect.,2025-12-06,DEV-495479,True,7
Food,Chicken Shawarma,4,Delicious Chicken Shawarma! Very succulent and satisfying.,2010-10-20,DEV-288150,True,7
Food,Fish Curry,4,Delicious Fish Curry! Very crispy and satisfying.,2002-06-27,DEV-126998,False,7
Food,Gulab Jamun,4,Delicious Gulab Jamun! Very succulent and satisfying.,2024-06-03,DEV-373643,True,7
Food,Pad Thai,4,Delicious Pad Thai! Very savory and satisfying.,2018-04-17,DEV-362151,True,7
Food,Chicken Shawarma,4,Really liked this Chicken Shawarma - perfectly juicy.,2010-10-15,DEV-264048,False,8
Food,Cheeseburger,3,"Standard Cheeseburger, nothing greasy exciting.",2025-06-14,DEV-884535,True,5
Food,Margherita Pizza,4,Delicious Margherita Pizza! Very crispy and satisfying.,2016-05-11,DEV-538763,True,7
Food,Fish Fry,1,"Horrible Fish Fry, completely greasy and disappointing.",2004-06-02,DEV-225620,True,7
Food,Kaju Katli,5,Outstanding Kaju Katli! Absolutely crispy and perfect.,2007-03-06,DEV-102376,True,7
Food,Uttapam,4,Really liked this Uttapam - perfectly succulent.,2015-04-09,DEV-532980,True,7
Food,Sushi Roll,5,Best Sushi Roll ever - super delectable taste!,2019-09-14,DEV-545444,True,8
Food,Falafel,5,Outstanding Falafel! Absolutely savory and perfect.,2017-07-10,DEV-882025,True,6
Food,Pad Thai,5,Outstanding Pad Thai! Absolutely delectable and perfect.,2007-12-30,DEV-954251,True,7
Food,Pulao,4,Delicious Pulao! Very delectable and satisfying.,2015-05-06,DEV-962861,True,6
Food,Bisi Bele Bath,5,Best Bisi Bele Bath ever - super juicy taste!,2016-06-14,DEV-388473,True,9
Food,Rasmalai,5,Best Rasmalai ever - super delectable taste!,2011-05-14,DEV-399321,True,7
Food,Chicken 65,5,Best Chicken 65 ever - super crispy taste!,2015-02-03,DEV-415311,True,8
Food,Hyderabadi Biryani,2,"Hyderabadi Biryani was mediocre, somewhat greasy.",2009-09-25,DEV-234916,False,6
Food,Chole Bhature,5,Best Chole Bhature ever - super juicy taste!,2007-08-14,DEV-304484,True,8
Food,Paneer Tikka,4,Really liked this Paneer Tikka - perfectly delectable.,2024-01-27,DEV-139457,True,8
Food,Puttu,2,"Puttu was mediocre, somewhat stale.",2016-02-22,DEV-616022,True,5
Food,Barfi,1,"Horrible Barfi, completely stale and disappointing.",2019-07-16,DEV-866045,True,6
Food,Cheeseburger,3,Cheeseburger is average - soggy but edible.,2012-09-15,DEV-516375,False,7
Food,Seekh Kebab,3,"Standard Seekh Kebab, nothing greasy exciting.",2023-12-13,DEV-922382,True,6
Food,Dim Sums,5,Best Dim Sums ever - super savory taste!,2003-10-16,DEV-661659,True,8
Food,Margherita Pizza,5,Best Margherita Pizza ever - super delectable taste!,2004-10-31,DEV-845815,True,8
Food,Ramen,4,Really liked this Ramen - perfectly crispy.,2000-10-03,DEV-922471,True,7
Food,Margherita Pizza,4,Really liked this Margherita Pizza - perfectly succulent.,2013-10-10,DEV-106020,False,8
Food,Pad Thai,5,Outstanding Pad Thai! Absolutely delectable and perfect.,2013-08-12,DEV-649618,True,7
Food,Butter Chicken,3,Butter Chicken is average - stale but edible.,2007-04-27,DEV-666909,True,8
Food,Naan,3,"Standard Naan, nothing stale exciting.",2020-06-15,DEV-451316,True,5
Food,Falafel,5,Outstanding Falafel! Absolutely succulent and perfect.,2009-11-13,DEV-624173,True,6
Food,Peda,3,"Standard Peda, nothing greasy exciting.",2004-03-08,DEV-442826,True,5
Food,Dhokla,5,Outstanding Dhokla! Absolutely succulent and perfect.,2015-08-19,DEV-742092,True,6
Food,Fish Curry,4,Delicious Fish Curry! Very crispy and satisfying.,2008-03-30,DEV-542755,True,7
Food,Mirchi Bajji,3,Mirchi Bajji is average - greasy but edible.,2009-09-25,DEV-450400,True,8
Food,Pesarattu,4,Delicious Pesarattu! Very savory and satisfying.,2006-12-16,DEV-831757,True,6
Food,Rogan Josh,4,Delicious Rogan Josh! Very delectable and satisfying.,2007-04-11,DEV-823528,True,7
Food,Hyderabadi Biryani,4,Delicious Hyderabadi Biryani! Very succulent and satisfying.,2019-12-13,DEV-441259,True,7
Food,Jalebi,3,Jalebi is average - greasy but edible.,2018-04-04,DEV-762491,True,7
Food,Rogan Josh,2,Not great - Rogan Josh tasted soggy overall.,2021-11-24,DEV-133463,True,8
Food,Falafel,5,Best Falafel ever - super succulent taste!,2021-03-09,DEV-267138,True,7
Food,Tacos Al Pastor,5,Outstanding Tacos Al Pastor! Absolutely savory and perfect.,2022-12-20,DEV-752758,False,8
Food,Pesarattu,4,Delicious Pesarattu! Very savory and satisfying.,2024-03-07,DEV-207013,True,6
Food,Bisi Bele Bath,5,Outstanding Bisi Bele Bath! Absolutely savory and perfect.,2010-12-22,DEV-755900,True,8
Food,Pani Puri,2,"Pani Puri was mediocre, somewhat burnt.",2011-09-13,DEV-284670,True,6
Food,Chole Bhature,1,"Horrible Chole Bhature, completely stale and disappointing.",2000-12-21,DEV-476186,True,7
Food,Aloo Paratha,4,Delicious Aloo Paratha! Very succulent and satisfying.,2004-06-20,DEV-835879,False,7
Food,Seekh Kebab,3,"Standard Seekh Kebab, nothing soggy exciting.",2002-05-09,DEV-766143,True,6
Food,Sheera,4,Really liked this Sheera - perfectly crispy.,2000-03-17,DEV-834142,False,7
Food,Momos,2,"Momos was mediocre, somewhat burnt.",2021-10-30,DEV-738639,True,5
Food,Pasta Carbonara,3,Pasta Carbonara is average - tasteless but edible.,2007-08-16,DEV-170249,True,8
Food,Puttu,2,"Puttu was mediocre, somewhat burnt.",2000-10-31,DEV-107239,True,5
Food,Pesarattu,4,Really liked this Pesarattu - perfectly crispy.,2026-08-23,DEV-468285,False,7
Food,Momos,5,Best Momos ever - super crispy taste!,2016-05-22,DEV-950524,False,7
Food,Babaganoush,4,Really liked this Babaganoush - perfectly succulent.,2019-08-12,DEV-635317,True,7
Food,Ramen,4,Really liked this Ramen - perfectly delectable.,2018-11-10,DEV-178193,True,7
Food,Aloo Paratha,4,Delicious Aloo Paratha! Very succulent and satisfying.,2012-07-24,DEV-168141,False,7
Food,Sushi Roll,4,Delicious Sushi Roll! Very juicy and satisfying.,2003-06-20,DEV-730142,True,7
Food,Tiramisu,4,Delicious Tiramisu! Very delectable and satisfying.,2023-07-09,DEV-823677,False,6
Food,Naan,4,Delicious Naan! Very savory and satisfying.,2010-03-18,DEV-759095,True,6
Food,Sandesh,3,"Standard Sandesh, nothing soggy exciting.",2000-07-19,DEV-101484,True,5
Food,Barfi,4,Really liked this Barfi - perfectly succulent.,2021-01-21,DEV-572497,True,7
Food,Khandvi,5,Outstanding Khandvi! Absolutely delectable and perfect.,2003-11-05,DEV-111340,False,6
Food,Fish Curry,4,Really liked this Fish Curry - perfectly crispy.,2012-09-08,DEV-337851,False,8
Food,Gulab Jamun,3,Gulab Jamun is average - stale but edible.,2024-11-15,DEV-314732,True,8
Food,Appam Stewart,2,"Appam Stewart was mediocre, somewhat stale.",2010-01-20,DEV-213985,True,6
Food,Puttu,3,Puttu is average - greasy but edible.,2006-03-14,DEV-563311,True,7
Food,Dim Sums,5,Best Dim Sums ever - super savory taste!,2019-12-02,DEV-702612,True,8
Food,Laddu,3,"Standard Laddu, nothing greasy exciting.",2013-09-11,DEV-925239,True,5
Food,Bisi Bele Bath,4,Delicious Bisi Bele Bath! Very delectable and satisfying.,2026-03-21,DEV-109094,True,8
Food,Pasta Carbonara,3,"Standard Pasta Carbonara, nothing soggy exciting.",2002-02-17,DEV-206446,False,6
Food,Rasmalai,4,Delicious Rasmalai! Very delectable and satisfying.,2014-08-07,DEV-424737,True,6
Food,Ramen,4,Delicious Ramen! Very juicy and satisfying.,2018-01-16,DEV-780877,False,6
Food,Pulao,4,Delicious Pulao! Very succulent and satisfying.,2019-09-08,DEV-346609,False,6
Food,Butter Chicken,3,"Standard Butter Chicken, nothing stale exciting.",2001-10-15,DEV-359738,True,6
Food,Idiyappam,4,Really liked this Idiyappam - perfectly delectable.,2015-08-30,DEV-848711,True,7
Food,Rasmalai,4,Really liked this Rasmalai - perfectly savory.,2025-06-10,DEV-698808,True,7
Food,Ramen,3,Ramen is average - tasteless but edible.,2016-05-11,DEV-724938,True,7
Food,Hummus,2,"Hummus was mediocre, somewhat soggy.",2002-10-01,DEV-728693,True,5
Food,Momos,5,Best Momos ever - super juicy taste!,2005-09-09,DEV-981497,True,7
Food,Hyderabadi Biryani,5,Best Hyderabadi Biryani ever - super juicy taste!,2019-10-29,DEV-100260,True,8
Food,Chole Bhature,1,"Horrible Chole Bhature, completely soggy and disappointing.",2014-05-22,DEV-836987,True,7
Food,Mirchi Bajji,5,Best Mirchi Bajji ever - super succulent taste!,2012-07-29,DEV-466700,True,8
Food,Kaju Katli,3,Kaju Katli is average - stale but edible.,2019-05-22,DEV-304830,True,8
Food,Pad Thai,4,Really liked this Pad Thai - perfectly crispy.,2017-03-06,DEV-517988,False,8
Food,Gulab Jamun,4,Delicious Gulab Jamun! Very juicy and satisfying.,2006-09-08,DEV-836838,False,7
Food,Fish Fry,4,Really liked this Fish Fry - perfectly delectable.,2015-10-27,DEV-516551,True,8
Food,Pav Bhaji,5,Outstanding Pav Bhaji! Absolutely delectable and perfect.,2016-11-15,DEV-732374,False,7
Food,Aloo Paratha,5,Best Aloo Paratha ever - super juicy taste!,2019-04-16,DEV-778659,True,8
Food,Onion Pakoda,3,Onion Pakoda is average - soggy but edible.,2022-01-03,DEV-535618,True,8
Food,Mishti Doi,4,Delicious Mishti Doi! Very succulent and satisfying.,2019-09-18,DEV-861811,True,7
Food,Biryani Rice,4,Delicious Biryani Rice! Very juicy and satisfying.,2019-11-07,DEV-661933,False,7
Food,Kaju Katli,5,Best Kaju Katli ever - super savory taste!,2007-10-10,DEV-775467,True,8
Food,Pasta Carbonara,4,Really liked this Pasta Carbonara - perfectly savory.,2021-10-23,DEV-158497,True,8
Food,Appam Stewart,4,Really liked this Appam Stewart - perfectly crispy.,2021-12-01,DEV-533449,True,8
Food,Ramen,4,Delicious Ramen! Very delectable and satisfying.,2023-01-18,DEV-219258,False,6
Food,Sandesh,4,Delicious Sandesh! Very crispy and satisfying.,2003-02-09,DEV-391201,True,6
Food,Samosa,3,Samosa is average - greasy but edible.,2009-08-13,DEV-383199,True,7
Food,Paneer Tikka,5,Best Paneer Tikka ever - super succulent taste!,2019-12-26,DEV-706655,False,8
Food,Pani Puri,5,Best Pani Puri ever - super juicy taste!,2018-09-20,DEV-334198,True,8
Food,Bisi Bele Bath,5,Best Bisi Bele Bath ever - super succulent taste!,2002-11-09,DEV-394683,False,9
Food,Falooda,5,Outstanding Falooda! Absolutely juicy and perfect.,2017-04-04,DEV-147915,True,6
Food,Pad Thai,4,Really liked this Pad Thai - perfectly delectable.,2015-07-02,DEV-313243,True,8
Food,Fish Fry,3,"Standard Fish Fry, nothing soggy exciting.",2008-08-05,DEV-177193,True,6
Food,Pani Puri,5,Best Pani Puri ever - super succulent taste!,2014-10-13,DEV-152911,True,8
Food,Masala Dosa,4,Delicious Masala Dosa! Very juicy and satisfying.,2025-05-09,DEV-499766,True,7
Food,Sushi Roll,4,Delicious Sushi Roll! Very delectable and satisfying.,2014-10-10,DEV-194660,True,7
Food,Hyderabadi Biryani,2,"Hyderabadi Biryani was mediocre, somewhat soggy.",2023-01-29,DEV-795976,True,6
Food,Appam Stewart,2,"Appam Stewart was mediocre, somewhat burnt.",2002-08-27,DEV-946005,False,6
Food,Pesarattu,4,Delicious Pesarattu! Very crispy and satisfying.,2005-05-20,DEV-519229,True,6
Food,Sheera,4,Really liked this Sheera - perfectly savory.,2001-02-08,DEV-760657,True,7
Food,Mirchi Bajji,5,Best Mirchi Bajji ever - super delectable taste!,2026-02-25,DEV-478132,True,8
Food,Pav Bhaji,4,Delicious Pav Bhaji! Very delectable and satisfying.,2015-10-28,DEV-267014,True,7
Food,Gelato,5,Best Gelato ever - super savory taste!,2016-10-09,DEV-374675,True,7
Food,Samosa,5,Outstanding Samosa! Absolutely succulent and perfect.,2002-02-09,DEV-581450,True,6
Food,Medu Vada,4,Delicious Medu Vada! Very savory and satisfying.,2000-01-12,DEV-738824,True,7
Food,Ramen,4,Really liked this Ramen - perfectly savory.,2007-01-22,DEV-733289,True,7
Food,Pesarattu,3,Pesarattu is average - burnt but edible.,2016-10-05,DEV-342494,True,7
Food,Ramen,3,"Standard Ramen, nothing stale exciting.",2011-01-23,DEV-256431,True,5
Food,Pani Puri,3,"Standard Pani Puri, nothing stale exciting.",2016-09-26,DEV-438726,True,6
Food,Sandesh,4,Really liked this Sandesh - perfectly savory.,2019-10-29,DEV-385467,True,7
Food,Paneer Tikka,4,Delicious Paneer Tikka! Very succulent and satisfying.,2009-04-28,DEV-953678,True,7
Food,Momos,2,"Momos was mediocre, somewhat greasy.",2017-07-24,DEV-481256,True,5
Food,Falooda,4,Really liked this Falooda - perfectly savory.,2014-11-22,DEV-616401,True,7
Food,Khandvi,4,Delicious Khandvi! Very juicy and satisfying.,2011-07-16,DEV-881349,True,6
Food,Biryani Rice,2,Not great - Biryani Rice tasted tasteless overall.,2022-01-01,DEV-751873,True,8
Food,Momos,4,Delicious Momos! Very succulent and satisfying.,2010-05-30,DEV-939005,True,6
Food,Medu Vada,4,Delicious Medu Vada! Very succulent and satisfying.,2014-03-07,DEV-559300,True,7
Food,Idiyappam,5,Best Idiyappam ever - super juicy taste!,2003-05-29,DEV-420743,True,7
Food,Mirchi Bajji,5,Outstanding Mirchi Bajji! Absolutely delectable and perfect.,2011-12-05,DEV-595843,False,7
Food,Kebab Platter,5,Best Kebab Platter ever - super savory taste!,2011-01-05,DEV-248838,True,8
Food,Hummus,4,Really liked this Hummus - perfectly succulent.,2019-12-07,DEV-248082,True,7
Food,Laddu,3,Laddu is average - tasteless but edible.,2006-05-21,DEV-626290,True,7
Food,Samosa,4,Delicious Samosa! Very delectable and satisfying.,2006-04-11,DEV-679390,True,6
Food,Onion Pakoda,1,Onion Pakoda was tasteless and inedible - thrown away!,2026-12-08,DEV-162546,False,9
Food,Pesarattu,4,Delicious Pesarattu! Very delectable and satisfying.,2023-11-06,DEV-206920,True,6
Food,Ramen,5,Best Ramen ever - super savory taste!,2018-02-15,DEV-171776,True,7
Food,Biryani Rice,5,Best Biryani Rice ever - super savory taste!,2014-09-14,DEV-604184,True,8
Food,Sheera,2,Not great - Sheera tasted stale overall.,2003-05-30,DEV-316069,True,7
Food,Sandesh,5,Best Sandesh ever - super delectable taste!,2000-10-27,DEV-405110,True,7
Food,Margherita Pizza,1,"Horrible Margherita Pizza, completely soggy and disappointing.",2021-01-11,DEV-207454,True,7
Food,Hyderabadi Biryani,3,"Standard Hyderabadi Biryani, nothing greasy exciting.",2006-09-07,DEV-221479,False,6
Food,Gulab Jamun,5,Best Gulab Jamun ever - super succulent taste!,2015-09-02,DEV-130404,True,8
Food,Sandesh,5,Best Sandesh ever - super juicy taste!,2018-11-10,DEV-781290,False,7
Food,Pani Puri,4,Really liked this Pani Puri - perfectly delectable.,2004-08-13,DEV-443441,True,8
Food,Momos,3,Momos is average - stale but edible.,2025-08-10,DEV-721987,True,7
Food,Aloo Paratha,5,Best Aloo Paratha ever - super juicy taste!,2000-07-07,DEV-430669,False,8
Food,Pav Bhaji,4,Delicious Pav Bhaji! Very savory and satisfying.,2014-03-13,DEV-796247,True,7
Food,Pulao,5,Best Pulao ever - super savory taste!,2018-09-07,DEV-758271,True,7
Food,Hummus,4,Really liked this Hummus - perfectly savory.,2018-11-05,DEV-610377,False,7
Food,Idiyappam,5,Outstanding Idiyappam! Absolutely crispy and perfect.,2000-07-22,DEV-435127,False,6
Food,Jalebi,4,Really liked this Jalebi - perfectly succulent.,2024-12-20,DEV-626625,True,7
Food,Sandesh,4,Really liked this Sandesh - perfectly crispy.,2017-02-17,DEV-603484,True,7
Food,Butter Chicken,3,Butter Chicken is average - stale but edible.,2014-06-14,DEV-269937,True,8
Food,Chole Bhature,3,Chole Bhature is average - tasteless but edible.,2022-06-02,DEV-349686,False,8
Food,Bisi Bele Bath,5,Best Bisi Bele Bath ever - super delectable taste!,2013-10-17,DEV-456104,False,9
Food,Sandesh,5,Best Sandesh ever - super crispy taste!,2014-05-15,DEV-637434,True,7
Food,Hyderabadi Biryani,5,Outstanding Hyderabadi Biryani! Absolutely crispy and perfect.,2005-12-04,DEV-895658,True,7
Food,Aloo Paratha,4,Really liked this Aloo Paratha - perfectly juicy.,2025-01-22,DEV-386002,True,8
Food,Rasmalai,2,Not great - Rasmalai tasted tasteless overall.,2000-04-02,DEV-844619,True,7
Food,Sandesh,3,"Standard Sandesh, nothing burnt exciting.",2024-06-24,DEV-725391,True,5
Food,Rasmalai,3,"Standard Rasmalai, nothing tasteless exciting.",2001-02-07,DEV-987672,True,5
Food,Pad Thai,4,Delicious Pad Thai! Very crispy and satisfying.,2005-04-05,DEV-659113,True,7
Food,Bisi Bele Bath,2,Not great - Bisi Bele Bath tasted stale overall.,2024-04-12,DEV-529648,True,9
Food,Babaganoush,4,Really liked this Babaganoush - perfectly delectable.,2021-11-05,DEV-951270,True,7
Food,Masala Dosa,2,Not great - Masala Dosa tasted soggy overall.,2021-09-20,DEV-880595,True,8
Food,Barfi,4,Delicious Barfi! Very juicy and satisfying.,2002-09-01,DEV-260349,True,6
Food,Hyderabadi Biryani,5,Best Hyderabadi Biryani ever - super juicy taste!,2001-05-20,DEV-328709,True,8
Food,Aloo Paratha,5,Best Aloo Paratha ever - super succulent taste!,2014-10-22,DEV-309216,True,8
Food,Kaju Katli,3,"Standard Kaju Katli, nothing burnt exciting.",2003-07-31,DEV-420742,True,6
Food,Idiyappam,2,"Idiyappam was mediocre, somewhat tasteless.",2006-09-18,DEV-586063,True,5
Food,Pasta Carbonara,4,Really liked this Pasta Carbonara - perfectly juicy.,2025-04-14,DEV-117299,True,8
Food,Hyderabadi Biryani,4,Delicious Hyderabadi Biryani! Very crispy and satisfying.,2022-02-24,DEV-453741,False,7
Food,Pesarattu,5,Outstanding Pesarattu! Absolutely savory and perfect.,2021-01-11,DEV-607103,True,6
Food,Pad Thai,3,Pad Thai is average - greasy but edible.,2006-07-28,DEV-360094,True,8
Food,Vada Pav,2,Not great - Vada Pav tasted burnt overall.,2011-06-04,DEV-489024,True,8
Food,Pesarattu,3,Pesarattu is average - tasteless but edible.,2003-04-08,DEV-647550,True,7
Food,Pasta Carbonara,4,Delicious Pasta Carbonara! Very juicy and satisfying.,2004-04-04,DEV-770994,False,7
