category,product,rating,reviewText,date,deviceHash,verified,reviewLength
Restaurants,Darbar,3,"Decent dining at Darbar, nothing overcooked special.",2003-07-26,DEV-371101,True,7
Restaurants,L'Osteria Bella,4,Enjoyed L'Osteria Bella - authentic cuisine and good ambiance.,2000-07-31,DEV-605257,True,9
Restaurants,The Fatty Bao,3,The Fatty Bao is average - food is overcooked but acceptable.,2020-07-23,DEV-490528,False,11
Restaurants,Nirula's,3,Nirula's is average - food is dirty but acceptable.,2003-09-24,DEV-619643,True,9
Restaurants,Edesia Crowne Plaza,3,Edesia Crowne Plaza is average - food is dirty but acceptable.,2018-08-16,DEV-109524,True,11
Restaurants,Nathu's Sweets,5,Best restaurant experience - Nathu's Sweets is truly cozy!,2017-03-14,DEV-334349,True,9
Restaurants,The Fatty Bao,2,The Fatty Bao was okay but food tasted slow.,2006-10-26,DEV-981564,True,9
Restaurants,Spice Route,4,Enjoyed Spice Route - exceptional cuisine and good ambiance.,2023-10-21,DEV-352701,True,9
Restaurants,Yauatcha,4,Great time at Yauatcha! Food was delicious and fresh.,2009-06-30,DEV-925977,True,9
Restaurants,Moti Mahal,4,Great time at Moti Mahal! Food was delicious and fresh.,2025-07-10,DEV-436903,True,10
Restaurants,Copper Chimney,4,Great time at Copper Chimney! Food was authentic and fresh.,2010-05-30,DEV-810490,True,10
Restaurants,Saravana Bhavan,2,Mediocre meal at Saravana Bhavan - service was disgusting.,2006-02-10,DEV-324747,True,9
Restaurants,Edesia Crowne Plaza,2,Edesia Crowne Plaza was okay but food tasted overcooked.,2013-01-31,DEV-898530,False,9
Restaurants,Haldiram's,4,Great time at Haldiram's! Food was delicious and fresh.,2011-08-06,DEV-766791,True,9
Restaurants,The Fatty Bao,3,"Decent dining at The Fatty Bao, nothing bland special.",2017-02-02,DEV-962422,True,9
Restaurants,Yauatcha,4,Enjoyed Yauatcha - cozy cuisine and good ambiance.,2000-07-24,DEV-863357,True,8
Restaurants,Smokey's BBQ,5,Best restaurant experience - Smokey's BBQ is truly authentic!,2005-07-28,DEV-609576,True,9
Restaurants,Punjab Grill,4,Enjoyed Punjab Grill - delicious cuisine and good ambiance.,2010-07-09,DEV-747161,True,9
Restaurants,Tresind Studio,4,Great time at Tresind Studio! Food was authentic and fresh.,2011-03-02,DEV-839294,False,10
Restaurants,Shalimar,4,Enjoyed Shalimar - cozy cuisine and good ambiance.,2023-03-12,DEV-110905,True,8
Restaurants,Oh! Calcutta,5,Best restaurant experience - Oh! Calcutta is truly exceptional!,2013-02-04,DEV-878952,True,9
Restaurants,Smokey's BBQ,5,Best restaurant experience - Smokey's BBQ is truly delicious!,2019-01-10,DEV-795674,True,9
Restaurants,Shanghai,3,Shanghai is average - food is bland but acceptable.,2012-07-28,DEV-615504,True,9
Restaurants,The Bombay Canteen,3,"Decent dining at The Bombay Canteen, nothing disgusting special.",2026-04-10,DEV-578303,True,9
Restaurants,Shanghai,4,Great time at Shanghai! Food was exceptional and fresh.,2019-06-04,DEV-485460,True,9
Restaurants,Indian Accent,2,Indian Accent was okay but food tasted overcooked.,2021-03-22,DEV-982564,True,8
Restaurants,Golden Dragon,3,"Decent dining at Golden Dragon, nothing disgusting special.",2024-06-08,DEV-292179,True,8
Restaurants,Chutney's,5,Best restaurant experience - Chutney's is truly cozy!,2010-11-28,DEV-408743,True,8
Restaurants,Kheer Delhi,4,Great time at Kheer Delhi! Food was authentic and fresh.,2002-02-22,DEV-214384,True,10
Restaurants,Commissary,3,"Decent dining at Commissary, nothing overcooked special.",2007-02-21,DEV-864948,True,7
Restaurants,Darbar,4,Great time at Darbar! Food was cozy and fresh.,2011-11-03,DEV-281259,True,9
Restaurants,Bikanervala,5,Best restaurant experience - Bikanervala is truly cozy!,2010-03-13,DEV-428279,True,8
Restaurants,Smokey's BBQ,3,"Decent dining at Smokey's BBQ, nothing bland special.",2021-04-26,DEV-241034,True,8
Restaurants,Tresind Studio,4,Great time at Tresind Studio! Food was exceptional and fresh.,2001-12-16,DEV-946272,True,10
Restaurants,Spice Art,5,Amazing Spice Art! delicious food and perfect service.,2001-09-22,DEV-381509,True,8
Restaurants,Masala Library,5,Amazing Masala Library! cozy food and perfect service.,2001-04-02,DEV-767671,False,8
Restaurants,Spice Route,2,Spice Route was okay but food tasted overcooked.,2011-01-15,DEV-627033,True,8
Restaurants,Tresind Studio,5,Best restaurant experience - Tresind Studio is truly exceptional!,2016-08-14,DEV-454970,False,9
Restaurants,Social,3,Social is average - food is slow but acceptable.,2024-12-28,DEV-229428,False,9
Restaurants,Toit,5,Best restaurant experience - Toit is truly exceptional!,2012-10-11,DEV-389094,True,8
Restaurants,The Bombay Canteen,5,Best restaurant experience - The Bombay Canteen is truly cozy!,2012-02-25,DEV-840333,True,10
Restaurants,Big Daddy's,5,Best restaurant experience - Big Daddy's is truly delicious!,2014-06-21,DEV-165855,True,9
Restaurants,Oh! Calcutta,5,Best restaurant experience - Oh! Calcutta is truly flavorful!,2021-05-16,DEV-982111,True,9
Restaurants,Social,5,Best restaurant experience - Social is truly delicious!,2005-05-08,DEV-480969,False,8
Restaurants,Yauatcha,4,Enjoyed Yauatcha - exceptional cuisine and good ambiance.,2002-09-01,DEV-904459,False,8
Restaurants,Saravana Bhavan,4,Enjoyed Saravana Bhavan - flavorful cuisine and good ambiance.,2002-07-06,DEV-526605,True,9
Restaurants,Saravana Bhavan,5,Best restaurant experience - Saravana Bhavan is truly cozy!,2010-10-10,DEV-800750,True,9
Restaurants,Punjab Grill,2,Punjab Grill was okay but food tasted overcooked.,2014-07-13,DEV-971725,True,8
Restaurants,The Fatty Bao,4,Enjoyed The Fatty Bao - authentic cuisine and good ambiance.,2002-02-03,DEV-511893,True,10
Restaurants,Golden Dragon,5,Amazing Golden Dragon! delicious food and perfect service.,2001-10-01,DEV-760559,True,8
Restaurants,The Table,4,Enjoyed The Table - authentic cuisine and good ambiance.,2018-10-22,DEV-967484,True,9
Restaurants,Shanghai,5,Best restaurant experience - Shanghai is truly exceptional!,2019-07-13,DEV-117031,True,8
Restaurants,Sagar Ratna,4,Enjoyed Sagar Ratna - cozy cuisine and good ambiance.,2000-12-23,DEV-146486,True,9
Restaurants,Darbar,4,Enjoyed Darbar - delicious cuisine and good ambiance.,2025-09-25,DEV-297303,True,8
Restaurants,Juniper Bar,5,Amazing Juniper Bar! exceptional food and perfect service.,2017-06-09,DEV-189570,True,8
Restaurants,Kheer Delhi,5,Amazing Kheer Delhi! cozy food and perfect service.,2018-09-07,DEV-787848,True,8
Restaurants,Saravana Bhavan,2,Mediocre meal at Saravana Bhavan - service was dirty.,2013-08-31,DEV-916227,False,9
Restaurants,Viva All Day Dining,2,Viva All Day Dining was okay but food tasted dirty.,2023-05-21,DEV-764410,True,10
Restaurants,The Bombay Canteen,5,Amazing The Bombay Canteen! delicious food and perfect service.,2018-08-22,DEV-344254,True,9
Restaurants,Nathu's Sweets,4,Great time at Nathu's Sweets! Food was cozy and fresh.,2018-08-30,DEV-693231,True,10
Restaurants,The Fatty Bao,5,Best restaurant experience - The Fatty Bao is truly authentic!,2009-01-01,DEV-405641,True,10
Restaurants,Neel,3,"Decent dining at Neel, nothing bland special.",2009-11-06,DEV-298037,True,7
Restaurants,Shalimar,3,"Decent dining at Shalimar, nothing dirty special.",2016-10-18,DEV-921713,True,7
Restaurants,Monkey Bar,4,Enjoyed Monkey Bar - flavorful cuisine and good ambiance.,2004-04-20,DEV-929070,True,9
Restaurants,Commissary,5,Amazing Commissary! cozy food and perfect service.,2014-09-15,DEV-741943,False,7
Restaurants,Nirula's,4,Enjoyed Nirula's - delicious cuisine and good ambiance.,2026-05-11,DEV-364550,True,8
Restaurants,L'Osteria Bella,4,Great time at L'Osteria Bella! Food was exceptional and fresh.,2019-01-01,DEV-117213,True,10
Restaurants,Moti Mahal,1,Moti Mahal serves overcooked dishes - never coming back!,2019-09-21,DEV-997346,False,9
Restaurants,L'Osteria Bella,5,Amazing L'Osteria Bella! exceptional food and perfect service.,2006-08-20,DEV-378441,True,8
Restaurants,L'Osteria Bella,4,Great time at L'Osteria Bella! Food was cozy and fresh.,2013-12-31,DEV-599078,False,10
Restaurants,Barbeque Nation,4,Enjoyed Barbeque Nation - exceptional cuisine and good ambiance.,2014-10-09,DEV-134518,True,9
Restaurants,Adrift Kaya,3,Adrift Kaya is average - food is bland but acceptable.,2005-01-28,DEV-812424,True,10
Restaurants,Yauatcha,4,Enjoyed Yauatcha - cozy cuisine and good ambiance.,2019-12-16,DEV-107341,True,8
Restaurants,Golden Dragon,3,Golden Dragon is average - food is bland but acceptable.,2018-02-06,DEV-457861,True,10
Restaurants,Shanghai,5,Amazing Shanghai! cozy food and perfect service.,2014-11-26,DEV-532245,True,7
Restaurants,The Yellow Chilli,4,Great time at The Yellow Chilli! Food was flavorful and fresh.,2018-12-05,DEV-930536,True,11
Restaurants,Viva All Day Dining,5,Amazing Viva All Day Dining! delicious food and perfect service.,2017-02-18,DEV-214528,True,10
Restaurants,Sagar Ratna,3,Sagar Ratna is average - food is overcooked but acceptable.,2023-08-03,DEV-795059,True,10
Restaurants,Monkey Bar,5,Best restaurant experience - Monkey Bar is truly cozy!,2005-06-27,DEV-320683,True,9
Restaurants,Toit,4,Great time at Toit! Food was flavorful and fresh.,2012-05-02,DEV-379526,True,9
Restaurants,Saravana Bhavan,5,Amazing Saravana Bhavan! exceptional food and perfect service.,2001-11-28,DEV-881346,True,8
Restaurants,Yauatcha,5,Amazing Yauatcha! authentic food and perfect service.,2020-01-13,DEV-206742,True,7
Restaurants,Moti Mahal,5,Amazing Moti Mahal! authentic food and perfect service.,2015-07-20,DEV-647401,True,8
Restaurants,Bikanervala,3,Bikanervala is average - food is bland but acceptable.,2017-07-12,DEV-763990,True,9
Restaurants,The Bombay Canteen,2,The Bombay Canteen was okay but food tasted overcooked.,2009-12-09,DEV-821298,True,9
Restaurants,Bukhara,5,Amazing Bukhara! cozy food and perfect service.,2022-11-30,DEV-267882,True,7
Restaurants,Copper Chimney,2,Copper Chimney was okay but food tasted bland.,2024-05-28,DEV-459193,True,8
Restaurants,Big Daddy's,5,Amazing Big Daddy's! authentic food and perfect service.,2002-12-09,DEV-426212,True,8
Restaurants,Nathu's Sweets,3,"Decent dining at Nathu's Sweets, nothing bland special.",2013-12-10,DEV-606600,True,8
Restaurants,Yauatcha,4,Enjoyed Yauatcha - delicious cuisine and good ambiance.,2025-08-20,DEV-905554,True,8
Restaurants,Edesia Crowne Plaza,4,Great time at Edesia Crowne Plaza! Food was authentic and fresh.,2007-10-20,DEV-118141,True,11
Restaurants,Kake Di Hatti,5,Best restaurant experience - Kake Di Hatti is truly exceptional!,2013-11-26,DEV-356373,True,10
Restaurants,Commissary,5,Best restaurant experience - Commissary is truly flavorful!,2003-06-08,DEV-236406,True,8
Restaurants,Tresind Studio,3,"Decent dining at Tresind Studio, nothing overcooked special.",2023-05-30,DEV-635228,True,8
Restaurants,Yauatcha,5,Amazing Yauatcha! flavorful food and perfect service.,2011-10-15,DEV-653123,True,7
Restaurants,Farzi Cafe,3,Farzi Cafe is average - food is slow but acceptable.,2000-03-15,DEV-106401,True,10
Restaurants,Kiyan The Roseate,5,Best restaurant experience - Kiyan The Roseate is truly delicious!,2002-09-23,DEV-915871,True,10
Restaurants,Spice Art,3,Spice Art is average - food is disgusting but acceptable.,2006-08-18,DEV-887208,True,10
Restaurants,Dum Pukht,3,Dum Pukht is average - food is bland but acceptable.,2016-12-05,DEV-281204,True,10
Restaurants,Nathu's Sweets,2,Nathu's Sweets was okay but food tasted slow.,2020-10-29,DEV-353656,True,8
Restaurants,Moti Mahal,2,Mediocre meal at Moti Mahal - service was disgusting.,2016-06-14,DEV-756305,True,9
Restaurants,Paesano,3,Paesano is average - food is slow but acceptable.,2003-04-30,DEV-628047,True,9
Restaurants,Bukhara,4,Enjoyed Bukhara - cozy cuisine and good ambiance.,2015-09-16,DEV-774250,False,8
Restaurants,Spice Route,4,Great time at Spice Route! Food was flavorful and fresh.,2012-07-16,DEV-124109,False,10
Restaurants,Adrift Kaya,5,Amazing Adrift Kaya! cozy food and perfect service.,2018-06-25,DEV-172008,True,8
Restaurants,Yauatcha,3,Yauatcha is average - food is dirty but acceptable.,2025-05-26,DEV-447130,True,9
Restaurants,Nathu's Sweets,5,Amazing Nathu's Sweets! cozy food and perfect service.,2003-04-20,DEV-666099,True,8
Restaurants,Sagar Ratna,4,Great time at Sagar Ratna! Food was authentic and fresh.,2022-09-29,DEV-488086,True,10
Restaurants,Darbar,4,Great time at Darbar! Food was delicious and fresh.,2013-03-27,DEV-808873,True,9
Restaurants,Social,4,Enjoyed Social - exceptional cuisine and good ambiance.,2018-07-06,DEV-936007,True,8
Restaurants,Oh! Calcutta,4,Enjoyed Oh! Calcutta - delicious cuisine and good ambiance.,2018-06-10,DEV-913652,False,9
Restaurants,Paesano,4,Great time at Paesano! Food was delicious and fresh.,2004-03-12,DEV-971329,False,9
Restaurants,Dum Pukht,4,Great time at Dum Pukht! Food was cozy and fresh.,2019-11-16,DEV-678359,True,10
Restaurants,Chutney's,4,Enjoyed Chutney's - flavorful cuisine and good ambiance.,2005-03-03,DEV-737979,True,8
Restaurants,The Table,1,Terrible experience at The Table. Food was overcooked and service awful.,2008-07-24,DEV-378224,False,11
Restaurants,Golden Dragon,5,Amazing Golden Dragon! flavorful food and perfect service.,2020-10-23,DEV-503441,True,8
Restaurants,Edesia Crowne Plaza,1,Edesia Crowne Plaza serves overcooked dishes - never coming back!,2006-09-01,DEV-935687,True,10
Restaurants,Monkey Bar,4,Enjoyed Monkey Bar - delicious cuisine and good ambiance.,2008-07-31,DEV-461003,True,9
Restaurants,Social,5,Best restaurant experience - Social is truly delicious!,2003-05-02,DEV-794850,True,8
Restaurants,Toit,5,Amazing Toit! exceptional food and perfect service.,2007-11-01,DEV-755031,True,7
Restaurants,Viva All Day Dining,4,Enjoyed Viva All Day Dining - flavorful cuisine and good ambiance.,2004-03-19,DEV-328597,True,11
Restaurants,The Fatty Bao,5,Amazing The Fatty Bao! flavorful food and perfect service.,2020-05-23,DEV-587799,True,9
Restaurants,Monkey Bar,5,Amazing Monkey Bar! delicious food and perfect service.,2002-08-06,DEV-818849,True,8
Restaurants,Adrift Kaya,4,Great time at Adrift Kaya! Food was exceptional and fresh.,2022-12-09,DEV-598850,True,10
Restaurants,The Bombay Canteen,4,Enjoyed The Bombay Canteen - authentic cuisine and good ambiance.,2014-06-15,DEV-362003,True,10
Restaurants,Oh! Calcutta,5,Amazing Oh! Calcutta! exceptional food and perfect service.,2018-09-20,DEV-502930,True,8
Restaurants,Viva All Day Dining,5,Amazing Viva All Day Dining! delicious food and perfect service.,2008-07-17,DEV-565255,True,10
Restaurants,Adrift Kaya,5,Best restaurant experience - Adrift Kaya is truly flavorful!,2001-08-09,DEV-643299,False,9
Restaurants,Neel,5,Best restaurant experience - Neel is truly delicious!,2022-03-16,DEV-667117,True,8
Restaurants,The Grammar Room,3,"Decent dining at The Grammar Room, nothing overcooked special.",2002-11-11,DEV-404782,True,9
Restaurants,Oh! Calcutta,3,"Decent dining at Oh! Calcutta, nothing dirty special.",2016-05-06,DEV-569992,True,8
Restaurants,Dum Pukht,5,Amazing Dum Pukht! delicious food and perfect service.,2018-05-26,DEV-548690,True,8
Restaurants,Yauatcha,4,Great time at Yauatcha! Food was flavorful and fresh.,2021-04-12,DEV-434601,True,9
Restaurants,The Grammar Room,5,Amazing The Grammar Room! exceptional food and perfect service.,2007-11-22,DEV-491020,True,9
Restaurants,Adrift Kaya,4,Enjoyed Adrift Kaya - cozy cuisine and good ambiance.,2009-02-03,DEV-919789,True,9
Restaurants,Shalimar,4,Enjoyed Shalimar - flavorful cuisine and good ambiance.,2011-04-13,DEV-110195,False,8
Restaurants,Saravana Bhavan,2,Mediocre meal at Saravana Bhavan - service was disgusting.,2018-09-16,DEV-651917,True,9
Restaurants,Tresind Studio,5,Best restaurant experience - Tresind Studio is truly authentic!,2007-03-01,DEV-478219,True,9
Restaurants,Social,3,Social is average - food is disgusting but acceptable.,2006-09-07,DEV-387710,False,9
Restaurants,The Fatty Bao,2,The Fatty Bao was okay but food tasted bland.,2006-02-12,DEV-269970,True,9
Restaurants,Bikanervala,3,"Decent dining at Bikanervala, nothing overcooked special.",2004-09-19,DEV-883303,True,7
Restaurants,Moti Mahal,1,Terrible experience at Moti Mahal. Food was bland and service awful.,2011-01-27,DEV-699349,True,11
Restaurants,Copper Chimney,4,Great time at Copper Chimney! Food was exceptional and fresh.,2002-10-08,DEV-696086,True,10
Restaurants,The Table,5,Amazing The Table! flavorful food and perfect service.,2025-06-12,DEV-283429,True,8
Restaurants,Bikanervala,5,Best restaurant experience - Bikanervala is truly exceptional!,2004-05-06,DEV-217250,False,8
Restaurants,L'Osteria Bella,3,L'Osteria Bella is average - food is slow but acceptable.,2007-12-12,DEV-410496,True,10
Restaurants,Golden Dragon,5,Amazing Golden Dragon! exceptional food and perfect service.,2013-05-23,DEV-856551,True,8
Restaurants,Yauatcha,4,Enjoyed Yauatcha - cozy cuisine and good ambiance.,2006-06-01,DEV-737589,True,8
Restaurants,The Bombay Canteen,5,Amazing The Bombay Canteen! cozy food and perfect service.,2000-02-02,DEV-828656,True,9
Restaurants,Spice Art,5,Amazing Spice Art! cozy food and perfect service.,2003-04-15,DEV-779415,True,8
Restaurants,Copper Chimney,3,Copper Chimney is average - food is slow but acceptable.,2002-06-29,DEV-524019,True,10
Restaurants,Oh! Calcutta,3,Oh! Calcutta is average - food is dirty but acceptable.,2023-11-27,DEV-623864,True,10
Restaurants,Edesia Crowne Plaza,4,Enjoyed Edesia Crowne Plaza - cozy cuisine and good ambiance.,2008-07-22,DEV-808747,True,10
Restaurants,Viva All Day Dining,4,Great time at Viva All Day Dining! Food was cozy and fresh.,2004-05-10,DEV-191528,False,12
Restaurants,Bikanervala,5,Amazing Bikanervala! exceptional food and perfect service.,2014-01-23,DEV-688927,True,7
Restaurants,Golden Dragon,5,Best restaurant experience - Golden Dragon is truly flavorful!,2010-01-24,DEV-225696,True,9
Restaurants,Punjab Grill,2,Mediocre meal at Punjab Grill - service was dirty.,2003-06-28,DEV-312775,True,9
Restaurants,Darbar,5,Amazing Darbar! authentic food and perfect service.,2013-02-02,DEV-551494,False,7
Restaurants,Bikanervala,4,Enjoyed Bikanervala - cozy cuisine and good ambiance.,2013-05-04,DEV-135174,True,8
Restaurants,The Grammar Room,5,Amazing The Grammar Room! delicious food and perfect service.,2023-01-17,DEV-600921,True,9
Restaurants,Moti Mahal,4,Great time at Moti Mahal! Food was cozy and fresh.,2024-04-03,DEV-937439,True,10
Restaurants,L'Osteria Bella,5,Best restaurant experience - L'Osteria Bella is truly authentic!,2020-04-05,DEV-830216,False,9
Restaurants,Social,4,Enjoyed Social - cozy cuisine and good ambiance.,2000-08-18,DEV-588402,True,8
Restaurants,Kiyan The Roseate,1,Terrible experience at Kiyan The Roseate. Food was slow and service awful.,2010-09-18,DEV-296442,False,12
Restaurants,Oh! Calcutta,5,Amazing Oh! Calcutta! authentic food and perfect service.,2007-08-29,DEV-303385,True,8
Restaurants,Moti Mahal,4,Enjoyed Moti Mahal - exceptional cuisine and good ambiance.,2025-04-03,DEV-753261,True,9
Restaurants,Moti Mahal,5,Amazing Moti Mahal! delicious food and perfect service.,2001-03-07,DEV-597918,True,8
Restaurants,Nathu's Sweets,4,Enjoyed Nathu's Sweets - exceptional cuisine and good ambiance.,2020-07-10,DEV-215007,True,9
Restaurants,Shanghai,4,Enjoyed Shanghai - exceptional cuisine and good ambiance.,2023-07-08,DEV-170506,True,8
Restaurants,Masala Library,4,Enjoyed Masala Library - delicious cuisine and good ambiance.,2002-11-16,DEV-554621,True,9
Restaurants,Edesia Crowne Plaza,5,Best restaurant experience - Edesia Crowne Plaza is truly flavorful!,2001-11-03,DEV-156969,True,10
Restaurants,Punjab Grill,2,Mediocre meal at Punjab Grill - service was overcooked.,2003-04-14,DEV-800220,True,9
Restaurants,Barbeque Nation,5,Best restaurant experience - Barbeque Nation is truly delicious!,2000-11-07,DEV-736207,True,9
Restaurants,Paesano,3,Paesano is average - food is overcooked but acceptable.,2019-03-27,DEV-597920,True,9
Restaurants,Tresind Studio,5,Amazing Tresind Studio! exceptional food and perfect service.,2024-11-09,DEV-979569,True,8
Restaurants,The Grammar Room,4,Great time at The Grammar Room! Food was cozy and fresh.,2020-01-27,DEV-624516,True,11
Restaurants,Nirula's,5,Best restaurant experience - Nirula's is truly exceptional!,2005-01-24,DEV-234268,False,8
Restaurants,Spice Art,5,Best restaurant experience - Spice Art is truly cozy!,2011-03-02,DEV-592733,False,9
Restaurants,Big Daddy's,5,Best restaurant experience - Big Daddy's is truly exceptional!,2021-09-17,DEV-206157,True,9
Restaurants,The Grammar Room,3,The Grammar Room is average - food is disgusting but acceptable.,2022-02-05,DEV-681716,True,11
Restaurants,The Yellow Chilli,1,Terrible experience at The Yellow Chilli. Food was dirty and service awful.,2009-08-21,DEV-852963,True,12
Restaurants,Haldiram's,3,"Decent dining at Haldiram's, nothing disgusting special.",2025-12-07,DEV-324318,True,7
Restaurants,Sagar Ratna,4,Great time at Sagar Ratna! Food was authentic and fresh.,2014-03-06,DEV-170968,False,10
Restaurants,Juniper Bar,3,Juniper Bar is average - food is slow but acceptable.,2000-04-22,DEV-716259,True,10
Restaurants,The Grammar Room,3,"Decent dining at The Grammar Room, nothing overcooked special.",2021-11-07,DEV-430575,True,9
Restaurants,The Fatty Bao,2,The Fatty Bao was okay but food tasted disgusting.,2022-01-07,DEV-548649,True,9
Restaurants,Kake Di Hatti,4,Enjoyed Kake Di Hatti - authentic cuisine and good ambiance.,2013-10-10,DEV-269846,True,10
Restaurants,Yauatcha,4,Great time at Yauatcha! Food was cozy and fresh.,2001-03-30,DEV-191202,True,9
Restaurants,The Fatty Bao,5,Amazing The Fatty Bao! flavorful food and perfect service.,2021-10-16,DEV-807902,True,9
Restaurants,Bikanervala,5,Best restaurant experience - Bikanervala is truly delicious!,2003-04-01,DEV-834038,True,8
Restaurants,The Yellow Chilli,3,"Decent dining at The Yellow Chilli, nothing slow special.",2019-07-23,DEV-372012,True,9
Restaurants,L'Osteria Bella,3,"Decent dining at L'Osteria Bella, nothing dirty special.",2001-04-06,DEV-771959,True,8
Restaurants,Punjab Grill,5,Amazing Punjab Grill! authentic food and perfect service.,2001-01-17,DEV-520308,True,8
Restaurants,Indian Accent,2,Mediocre meal at Indian Accent - service was overcooked.,2006-06-09,DEV-745226,True,9
Restaurants,Viva All Day Dining,5,Best restaurant experience - Viva All Day Dining is truly flavorful!,2000-04-14,DEV-730187,True,11
Restaurants,Shalimar,5,Amazing Shalimar! exceptional food and perfect service.,2018-01-16,DEV-681470,False,7
Restaurants,Smokey's BBQ,2,Mediocre meal at Smokey's BBQ - service was dirty.,2000-01-21,DEV-313913,True,9
Restaurants,Adrift Kaya,3,"Decent dining at Adrift Kaya, nothing overcooked special.",2007-09-12,DEV-337768,True,8
Restaurants,Spice Art,5,Amazing Spice Art! flavorful food and perfect service.,2006-11-28,DEV-293822,True,8
Restaurants,Social,5,Best restaurant experience - Social is truly cozy!,2017-06-14,DEV-835373,True,8
Restaurants,Dum Pukht,5,Amazing Dum Pukht! cozy food and perfect service.,2020-04-09,DEV-953536,True,8
Restaurants,Shalimar,3,"Decent dining at Shalimar, nothing dirty special.",2002-06-10,DEV-936087,False,7
Restaurants,The Table,3,The Table is average - food is bland but acceptable.,2014-09-22,DEV-495259,True,10
Restaurants,Golden Dragon,3,"Decent dining at Golden Dragon, nothing slow special.",2004-10-02,DEV-490854,True,8
Restaurants,Chutney's,4,Enjoyed Chutney's - authentic cuisine and good ambiance.,2001-01-05,DEV-763854,True,8
Restaurants,Moti Mahal,3,"Decent dining at Moti Mahal, nothing dirty special.",2000-10-04,DEV-575875,True,8
Restaurants,Shalimar,1,Shalimar serves dirty dishes - never coming back!,2011-02-09,DEV-913670,True,8
Restaurants,Kheer Delhi,5,Best restaurant experience - Kheer Delhi is truly delicious!,2013-12-06,DEV-274252,True,9
Restaurants,Dum Pukht,3,Dum Pukht is average - food is dirty but acceptable.,2017-12-19,DEV-483615,True,10
Restaurants,Monkey Bar,4,Enjoyed Monkey Bar - delicious cuisine and good ambiance.,2002-04-04,DEV-152893,True,9
Restaurants,The Yellow Chilli,3,"Decent dining at The Yellow Chilli, nothing slow special.",2018-12-05,DEV-616919,True,9
Restaurants,Golden Dragon,4,Great time at Golden Dragon! Food was cozy and fresh.,2013-07-24,DEV-340496,True,10
Restaurants,Viva All Day Dining,2,Mediocre meal at Viva All Day Dining - service was bland.,2024-05-13,DEV-789203,False,11
Restaurants,Adrift Kaya,4,Enjoyed Adrift Kaya - delicious cuisine and good ambiance.,2016-03-04,DEV-864074,True,9
Restaurants,Moti Mahal,4,Enjoyed Moti Mahal - flavorful cuisine and good ambiance.,2006-10-26,DEV-788872,True,9
Restaurants,Punjab Grill,3,Punjab Grill is average - food is bland but acceptable.,2017-02-09,DEV-664449,True,10
Restaurants,Sagar Ratna,4,Great time at Sagar Ratna! Food was delicious and fresh.,2007-10-16,DEV-848809,True,10
Restaurants,Karim's,4,Enjoyed Karim's - flavorful cuisine and good ambiance.,2013-10-30,DEV-597295,True,8
Restaurants,Tresind Studio,4,Great time at Tresind Studio! Food was flavorful and fresh.,2010-03-15,DEV-732059,False,10
Restaurants,Dum Pukht,5,Best restaurant experience - Dum Pukht is truly exceptional!,2006-04-21,DEV-847695,True,9
Restaurants,Juniper Bar,3,"Decent dining at Juniper Bar, nothing overcooked special.",2014-09-11,DEV-765181,True,8
Restaurants,Paesano,5,Amazing Paesano! delicious food and perfect service.,2003-10-05,DEV-724518,False,7
Restaurants,Juniper Bar,5,Amazing Juniper Bar! delicious food and perfect service.,2015-01-18,DEV-924025,True,8
Restaurants,Kake Di Hatti,3,Kake Di Hatti is average - food is dirty but acceptable.,2006-01-16,DEV-854484,True,11
Restaurants,Shanghai,5,Best restaurant experience - Shanghai is truly cozy!,2007-12-23,DEV-788968,False,8
Restaurants,Chutney's,4,Enjoyed Chutney's - cozy cuisine and good ambiance.,2001-12-12,DEV-983534,True,8
Restaurants,Juniper Bar,4,Enjoyed Juniper Bar - authentic cuisine and good ambiance.,2013-08-16,DEV-171958,False,9
Restaurants,Punjab Grill,5,Amazing Punjab Grill! authentic food and perfect service.,2004-01-12,DEV-476185,False,8
Restaurants,Nathu's Sweets,3,"Decent dining at Nathu's Sweets, nothing dirty special.",2011-05-29,DEV-855411,True,8
Restaurants,L'Osteria Bella,1,Terrible experience at L'Osteria Bella. Food was slow and service awful.,2012-03-30,DEV-167757,True,11
Restaurants,Barbeque Nation,4,Enjoyed Barbeque Nation - authentic cuisine and good ambiance.,2018-03-23,DEV-404332,True,9
Restaurants,Commissary,4,Great time at Commissary! Food was delicious and fresh.,2011-04-25,DEV-754342,True,9
Restaurants,Bukhara,5,Amazing Bukhara! flavorful food and perfect service.,2022-07-07,DEV-486943,True,7
Restaurants,The Bombay Canteen,3,The Bombay Canteen is average - food is dirty but acceptable.,2009-01-21,DEV-609879,False,11
Restaurants,Moti Mahal,3,Moti Mahal is average - food is bland but acceptable.,2007-07-06,DEV-319038,False,10
Restaurants,Neel,5,Amazing Neel! cozy food and perfect service.,2018-08-18,DEV-543812,True,7
Restaurants,Chutney's,5,Best restaurant experience - Chutney's is truly flavorful!,2024-06-06,DEV-460114,True,8
Restaurants,Juniper Bar,1,Juniper Bar serves disgusting dishes - never coming back!,2014-10-08,DEV-961653,True,9
Restaurants,Golden Dragon,5,Best restaurant experience - Golden Dragon is truly flavorful!,2001-09-15,DEV-963257,False,9
