category,product,rating,reviewText,date,deviceHash,verified,reviewLength
Movies,Gully Boy,3,"Average movie: Gully Boy is predictable, worth a one-time watch.",2010-05-24,DEV-865263,True,10
Movies,Vikram,4,Vikram delivers a gripping story with great performances.,2008-02-21,DEV-581705,True,8
Movies,Soul,2,Soul had some okay moments but was mostly overrated.,2008-02-03,DEV-779020,True,9
Movies,The Batman,4,Really enjoyed The Batman! It's thrilling and well worth seeing.,2003-02-11,DEV-250494,False,10
Movies,Super 30,5,"Super 30 is a gripping masterpiece, highly recommend!",2000-07-12,DEV-732599,False,8
Movies,Pulp Fiction,4,Really enjoyed Pulp Fiction! It's gripping and well worth seeing.,2005-12-05,DEV-360406,True,10
Movies,Sky Force,5,"Sky Force is a masterful masterpiece, highly recommend!",2000-06-02,DEV-930116,False,8
Movies,Dangal,3,"Dangal was decent, clichéd in parts but nothing special.",2006-03-31,DEV-603762,True,9
Movies,Everything Everywhere All at Once,2,Everything Everywhere All at Once had some okay moments but was mostly boring.,2021-06-25,DEV-262018,True,13
Movies,Whiplash,4,Really enjoyed Whiplash! It's masterful and well worth seeing.,2000-12-13,DEV-964996,False,9
Movies,The Godfather,4,The Godfather delivers a masterful story with great performances.,2006-05-12,DEV-101269,True,9
Movies,Good Newwz,5,"Good Newwz is a thrilling masterpiece, highly recommend!",2015-11-06,DEV-787199,True,8
Movies,Article 15,2,Article 15 had some okay moments but was mostly clichéd.,2007-08-10,DEV-215485,True,10
Movies,Bird Box,1,The movie Bird Box was boring - total waste of time.,2014-12-20,DEV-224099,True,11
Movies,Interstellar,2,"Not impressed with Interstellar, felt clichéd overall.",2007-12-27,DEV-549449,True,7
Movies,Good Newwz,4,Good Newwz delivers a captivating story with great performances.,2012-11-15,DEV-465308,True,9
Movies,Jawan,5,Absolutely loved Jawan - heartwarming from start to finish.,2003-06-05,DEV-927175,False,9
Movies,Pathaan,2,Pathaan had some okay moments but was mostly predictable.,2006-08-18,DEV-509573,True,9
Movies,Vikram,3,"Vikram was decent, clichéd in parts but nothing special.",2025-12-02,DEV-548217,True,9
Movies,Joker,5,"Joker is a heartwarming masterpiece, highly recommend!",2008-02-27,DEV-904819,True,7
Movies,Good Newwz,4,Good Newwz delivers a thrilling story with great performances.,2026-12-28,DEV-932046,True,9
Movies,The Matrix,5,Absolutely loved The Matrix - thrilling from start to finish.,2024-08-22,DEV-621249,True,10
Movies,Kalki 2898 AD,4,Kalki 2898 AD delivers a captivating story with great performances.,2003-10-01,DEV-709184,True,10
Movies,Schindler's List,4,Really enjoyed Schindler's List! It's gripping and well worth seeing.,2016-03-23,DEV-103005,True,10
Movies,Lagaan,2,Lagaan had some okay moments but was mostly overrated.,2005-12-28,DEV-215507,False,9
Movies,Andhadhun,4,Andhadhun delivers a heartwarming story with great performances.,2006-06-19,DEV-975825,True,8
Movies,Dream Girl,1,The movie Dream Girl was predictable - total waste of time.,2010-01-27,DEV-158579,True,11
Movies,Kantara,5,"Kantara is a thrilling masterpiece, highly recommend!",2019-01-19,DEV-489739,False,7
Movies,Devara,5,Absolutely loved Devara - gripping from start to finish.,2026-08-22,DEV-265856,False,9
Movies,Interstellar,4,Really enjoyed Interstellar! It's captivating and well worth seeing.,2000-07-23,DEV-696831,True,9
Movies,Spider-Man: No Way Home,4,Really enjoyed Spider-Man: No Way Home! It's thrilling and well worth seeing.,2023-08-29,DEV-832497,True,12
Movies,Dangal,4,Really enjoyed Dangal! It's thrilling and well worth seeing.,2012-11-11,DEV-216671,True,9
Movies,Inception,2,"Not impressed with Inception, felt overrated overall.",2022-07-29,DEV-268137,False,7
Movies,Bhool Bhulaiyaa 2,3,"Average movie: Bhool Bhulaiyaa 2 is overrated, worth a one-time watch.",2025-08-29,DEV-626251,True,11
Movies,Everything Everywhere All at Once,5,"Everything Everywhere All at Once is a heartwarming masterpiece, highly recommend!",2023-05-24,DEV-495900,True,11
Movies,Baahubali,5,"Baahubali is a thrilling masterpiece, highly recommend!",2009-10-26,DEV-511346,True,7
Movies,Stree 2,3,"Stree 2 was decent, overrated in parts but nothing special.",2021-01-04,DEV-600607,True,10
Movies,Uri,4,Really enjoyed Uri! It's captivating and well worth seeing.,2016-08-30,DEV-778058,True,9
Movies,The Godfather,5,Absolutely loved The Godfather - gripping from start to finish.,2015-01-18,DEV-129411,True,10
Movies,The Godfather,5,"The Godfather is a gripping masterpiece, highly recommend!",2026-10-14,DEV-111510,True,8
Movies,Laapataa Ladies,4,Really enjoyed Laapataa Ladies! It's captivating and well worth seeing.,2010-10-12,DEV-382243,False,10
Movies,Parasite,4,Parasite delivers a masterful story with great performances.,2002-01-18,DEV-150382,True,8
Movies,Memento,2,Memento had some okay moments but was mostly boring.,2017-11-10,DEV-624514,True,9
Movies,Dilwale Dulhania Le Jayenge,3,"Dilwale Dulhania Le Jayenge was decent, predictable in parts but nothing special.",2014-11-11,DEV-527070,True,12
Movies,Animal,4,Really enjoyed Animal! It's captivating and well worth seeing.,2026-05-04,DEV-934739,True,9
Movies,Inception,4,Really enjoyed Inception! It's heartwarming and well worth seeing.,2006-10-18,DEV-815520,True,9
Movies,Joker,2,"Not impressed with Joker, felt predictable overall.",2006-04-26,DEV-906172,True,7
Movies,Animal,1,"Avoid Animal at all costs, it's overrated and poorly made.",2020-01-27,DEV-923501,False,10
Movies,Kill,5,"Kill is a thrilling masterpiece, highly recommend!",2017-05-21,DEV-350725,True,7
Movies,Barbie,4,Barbie delivers a captivating story with great performances.,2004-05-14,DEV-943816,False,8
Movies,Mad Max Fury Road,3,"Mad Max Fury Road was decent, overrated in parts but nothing special.",2022-05-19,DEV-198685,True,12
Movies,A Quiet Place,5,"A Quiet Place is a captivating masterpiece, highly recommend!",2012-07-25,DEV-704516,True,9
Movies,The Batman,5,Absolutely loved The Batman - thrilling from start to finish.,2021-03-24,DEV-368463,True,10
Movies,Andhadhun,4,Andhadhun delivers a gripping story with great performances.,2001-10-10,DEV-481128,True,8
Movies,Kill,4,Kill delivers a captivating story with great performances.,2016-06-13,DEV-637373,True,8
Movies,Zindagi Na Milegi Dobara,1,"Avoid Zindagi Na Milegi Dobara at all costs, it's clichéd and poorly made.",2022-09-11,DEV-571955,True,13
Movies,Parasite,2,"Not impressed with Parasite, felt overrated overall.",2010-12-25,DEV-833736,True,7
Movies,The Godfather,5,Absolutely loved The Godfather - heartwarming from start to finish.,2007-02-05,DEV-697828,True,10
Movies,Article 15,5,"Article 15 is a thrilling masterpiece, highly recommend!",2015-08-26,DEV-588508,True,8
Movies,Drishyam 2,4,Really enjoyed Drishyam 2! It's gripping and well worth seeing.,2008-02-01,DEV-867324,False,10
Movies,Gully Boy,1,The movie Gully Boy was disappointing - total waste of time.,2018-01-04,DEV-444688,False,11
Movies,War 2,4,Really enjoyed War 2! It's thrilling and well worth seeing.,2021-05-12,DEV-219879,True,10
Movies,Pathaan,5,"Pathaan is a thrilling masterpiece, highly recommend!",2009-07-29,DEV-435740,True,7
Movies,Uri,1,"Avoid Uri at all costs, it's clichéd and poorly made.",2019-04-17,DEV-596405,True,10
Movies,Spirited Away,5,Absolutely loved Spirited Away - thrilling from start to finish.,2011-04-22,DEV-766566,True,10
Movies,Get Out,5,"Get Out is a thrilling masterpiece, highly recommend!",2013-05-19,DEV-846802,True,8
Movies,Baahubali,4,Really enjoyed Baahubali! It's heartwarming and well worth seeing.,2002-05-30,DEV-196931,True,9
Movies,John Wick,4,Really enjoyed John Wick! It's captivating and well worth seeing.,2015-09-01,DEV-539459,True,10
Movies,Everything Everywhere All at Once,4,Everything Everywhere All at Once delivers a thrilling story with great performances.,2025-08-01,DEV-508040,True,12
Movies,The Greatest of All Time,4,Really enjoyed The Greatest of All Time! It's captivating and well worth seeing.,2025-12-12,DEV-746460,False,13
Movies,Logan,3,"Logan was decent, clichéd in parts but nothing special.",2020-07-28,DEV-254650,True,9
Movies,Chhichhore,4,Really enjoyed Chhichhore! It's heartwarming and well worth seeing.,2020-03-17,DEV-972950,True,9
Movies,Housefull 5,4,Really enjoyed Housefull 5! It's masterful and well worth seeing.,2001-08-20,DEV-329242,True,10
Movies,12th Fail,5,Absolutely loved 12th Fail - captivating from start to finish.,2009-09-11,DEV-464994,True,10
Movies,Yudhra,5,Absolutely loved Yudhra - gripping from start to finish.,2016-04-26,DEV-116977,True,9
Movies,KGF Chapter 2,4,KGF Chapter 2 delivers a thrilling story with great performances.,2018-07-28,DEV-530321,True,10
Movies,Good Newwz,3,"Average movie: Good Newwz is overrated, worth a one-time watch.",2005-01-31,DEV-284354,True,10
Movies,Laapataa Ladies,4,Really enjoyed Laapataa Ladies! It's masterful and well worth seeing.,2024-05-06,DEV-557049,True,10
Movies,Tanhaji,3,"Tanhaji was decent, boring in parts but nothing special.",2003-12-06,DEV-945089,True,9
Movies,Spirited Away,5,Absolutely loved Spirited Away - masterful from start to finish.,2004-08-25,DEV-620518,True,10
Movies,12th Fail,4,12th Fail delivers a gripping story with great performances.,2022-07-31,DEV-709467,True,9
Movies,Dream Girl,3,"Dream Girl was decent, predictable in parts but nothing special.",2020-05-23,DEV-678381,True,10
Movies,Bhediya,5,Absolutely loved Bhediya - gripping from start to finish.,2020-10-23,DEV-532993,True,9
Movies,Gully Boy,4,Gully Boy delivers a gripping story with great performances.,2010-01-16,DEV-632216,True,9
Movies,La La Land,2,La La Land had some okay moments but was mostly boring.,2010-11-01,DEV-104359,True,11
Movies,Memento,4,Really enjoyed Memento! It's gripping and well worth seeing.,2016-10-17,DEV-981610,True,9
Movies,The Greatest of All Time,3,"Average movie: The Greatest of All Time is boring, worth a one-time watch.",2007-08-24,DEV-699982,True,13
Movies,Gully Boy,5,Absolutely loved Gully Boy - captivating from start to finish.,2002-04-25,DEV-940257,True,10
Movies,Housefull 5,4,Really enjoyed Housefull 5! It's thrilling and well worth seeing.,2018-01-30,DEV-433578,True,10
Movies,Avengers: Endgame,4,Really enjoyed Avengers: Endgame! It's captivating and well worth seeing.,2025-11-17,DEV-922378,True,10
Movies,La La Land,3,"La La Land was decent, overrated in parts but nothing special.",2014-06-18,DEV-313660,False,11
Movies,Memento,5,"Memento is a masterful masterpiece, highly recommend!",2001-03-31,DEV-748124,True,7
Movies,Interstellar,2,Interstellar had some okay moments but was mostly overrated.,2001-02-18,DEV-878399,True,9
Movies,Housefull 5,1,The movie Housefull 5 was boring - total waste of time.,2010-10-02,DEV-784219,True,11
Movies,Kalki 2898 AD,5,Absolutely loved Kalki 2898 AD - captivating from start to finish.,2011-09-07,DEV-791281,False,11
Movies,Kantara,5,"Kantara is a gripping masterpiece, highly recommend!",2004-12-22,DEV-581430,True,7
Movies,Kantara,5,Absolutely loved Kantara - heartwarming from start to finish.,2008-02-07,DEV-197283,False,9
Movies,Your Name,3,"Your Name was decent, disappointing in parts but nothing special.",2022-01-10,DEV-934080,False,10
Movies,Sky Force,5,"Sky Force is a gripping masterpiece, highly recommend!",2018-11-01,DEV-493482,True,8
Movies,Gangubai Kathiawadi,4,Really enjoyed Gangubai Kathiawadi! It's captivating and well worth seeing.,2013-05-26,DEV-110632,True,10
Movies,Sky Force,3,"Sky Force was decent, overrated in parts but nothing special.",2005-04-04,DEV-459462,True,10
Movies,Chandu Champion,4,Really enjoyed Chandu Champion! It's masterful and well worth seeing.,2007-02-08,DEV-647093,True,10
Movies,Soul,2,"Not impressed with Soul, felt overrated overall.",2024-01-16,DEV-124157,True,7
Movies,Baahubali,3,"Baahubali was decent, boring in parts but nothing special.",2009-09-24,DEV-130930,True,9
Movies,3 Idiots,5,Absolutely loved 3 Idiots - heartwarming from start to finish.,2021-08-08,DEV-308915,True,10
Movies,Laapataa Ladies,4,Laapataa Ladies delivers a heartwarming story with great performances.,2022-03-29,DEV-557244,True,9
Movies,Soul,4,Really enjoyed Soul! It's heartwarming and well worth seeing.,2008-11-16,DEV-820431,True,9
Movies,Gully Boy,3,"Average movie: Gully Boy is clichéd, worth a one-time watch.",2007-06-07,DEV-932673,True,10
Movies,Tanhaji,3,"Average movie: Tanhaji is disappointing, worth a one-time watch.",2026-10-01,DEV-883369,True,9
Movies,The Godfather,4,The Godfather delivers a masterful story with great performances.,2019-04-04,DEV-309422,True,9
Movies,Sky Force,4,Sky Force delivers a gripping story with great performances.,2007-07-03,DEV-135399,True,9
Movies,Chhichhore,5,Absolutely loved Chhichhore - heartwarming from start to finish.,2017-11-12,DEV-131394,False,9
Movies,Good Newwz,3,"Average movie: Good Newwz is predictable, worth a one-time watch.",2011-01-02,DEV-176168,True,10
Movies,Kantara,4,Really enjoyed Kantara! It's heartwarming and well worth seeing.,2000-06-06,DEV-434064,True,9
Movies,Baahubali,3,"Average movie: Baahubali is disappointing, worth a one-time watch.",2010-06-08,DEV-688922,False,9
Movies,Baahubali,5,"Baahubali is a masterful masterpiece, highly recommend!",2004-08-13,DEV-688207,True,7
Movies,Barbie,4,Barbie delivers a masterful story with great performances.,2019-07-10,DEV-433219,True,8
Movies,RRR,5,Absolutely loved RRR - thrilling from start to finish.,2002-02-05,DEV-387745,True,9
Movies,Top Gun: Maverick,5,Absolutely loved Top Gun: Maverick - masterful from start to finish.,2026-07-08,DEV-501455,True,11
Movies,Spirited Away,5,"Spirited Away is a masterful masterpiece, highly recommend!",2020-09-17,DEV-398179,False,8
Movies,Inception,1,The movie Inception was overrated - total waste of time.,2015-02-18,DEV-776096,False,10
Movies,Dream Girl,4,Dream Girl delivers a heartwarming story with great performances.,2014-03-24,DEV-890303,True,9
Movies,Logan,5,"Logan is a thrilling masterpiece, highly recommend!",2017-08-23,DEV-412941,True,7
Movies,KGF Chapter 2,4,Really enjoyed KGF Chapter 2! It's heartwarming and well worth seeing.,2001-04-24,DEV-334896,False,11
Movies,The Godfather,5,Absolutely loved The Godfather - heartwarming from start to finish.,2010-02-25,DEV-278458,False,10
Movies,Zindagi Na Milegi Dobara,3,"Zindagi Na Milegi Dobara was decent, overrated in parts but nothing special.",2002-05-10,DEV-372302,True,12
Movies,RRR,5,"RRR is a heartwarming masterpiece, highly recommend!",2011-10-30,DEV-445326,True,7
Movies,Uri,3,"Uri was decent, boring in parts but nothing special.",2006-03-07,DEV-711795,True,9
Movies,Kantara,5,Absolutely loved Kantara - masterful from start to finish.,2020-01-16,DEV-800695,False,9
Movies,Yudhra,4,Yudhra delivers a thrilling story with great performances.,2012-08-01,DEV-437548,True,8
Movies,Joker,4,Joker delivers a heartwarming story with great performances.,2003-09-18,DEV-470157,True,8
Movies,Your Name,2,"Not impressed with Your Name, felt clichéd overall.",2022-03-09,DEV-163194,True,8
Movies,Drishyam 2,3,"Drishyam 2 was decent, disappointing in parts but nothing special.",2021-11-15,DEV-209612,True,10
Movies,Pushpa 2,3,"Average movie: Pushpa 2 is overrated, worth a one-time watch.",2013-12-26,DEV-842929,True,10
Movies,Animal,5,"Animal is a gripping masterpiece, highly recommend!",2009-10-24,DEV-481308,True,7
Movies,Kill,4,Really enjoyed Kill! It's masterful and well worth seeing.,2017-12-13,DEV-297083,False,9
Movies,Mad Max Fury Road,4,Really enjoyed Mad Max Fury Road! It's masterful and well worth seeing.,2006-08-10,DEV-583345,True,12
Movies,Forrest Gump,3,"Average movie: Forrest Gump is clichéd, worth a one-time watch.",2008-05-22,DEV-379714,False,10
Movies,Gangubai Kathiawadi,3,"Average movie: Gangubai Kathiawadi is boring, worth a one-time watch.",2005-04-22,DEV-677035,False,10
Movies,Pathaan,4,Pathaan delivers a thrilling story with great performances.,2022-10-13,DEV-449951,False,8
Movies,Avengers: Endgame,5,Absolutely loved Avengers: Endgame - gripping from start to finish.,2018-12-15,DEV-303352,True,10
Movies,The Greatest of All Time,4,The Greatest of All Time delivers a heartwarming story with great performances.,2023-04-07,DEV-554626,False,12
Movies,The Matrix,5,"The Matrix is a gripping masterpiece, highly recommend!",2005-03-02,DEV-155718,True,8
Movies,Forrest Gump,4,Really enjoyed Forrest Gump! It's gripping and well worth seeing.,2012-05-10,DEV-337465,True,10
Movies,Super 30,3,"Average movie: Super 30 is disappointing, worth a one-time watch.",2004-07-17,DEV-330569,True,10
Movies,Whiplash,2,"Not impressed with Whiplash, felt disappointing overall.",2007-09-03,DEV-923895,True,7
Movies,The Greatest of All Time,4,Really enjoyed The Greatest of All Time! It's heartwarming and well worth seeing.,2004-03-24,DEV-294069,True,13
Movies,Vikram,3,"Vikram was decent, boring in parts but nothing special.",2007-08-21,DEV-430419,True,9
Movies,Sholay,5,"Sholay is a thrilling masterpiece, highly recommend!",2000-07-27,DEV-798384,True,7
Movies,The Batman,4,Really enjoyed The Batman! It's heartwarming and well worth seeing.,2007-08-29,DEV-812195,True,10
Movies,Dilwale Dulhania Le Jayenge,5,"Dilwale Dulhania Le Jayenge is a thrilling masterpiece, highly recommend!",2021-11-26,DEV-359533,True,10
Movies,Spirited Away,5,Absolutely loved Spirited Away - masterful from start to finish.,2010-03-29,DEV-650784,True,10
Movies,Avengers: Endgame,3,"Average movie: Avengers: Endgame is clichéd, worth a one-time watch.",2015-01-21,DEV-574602,True,10
Movies,12th Fail,4,12th Fail delivers a heartwarming story with great performances.,2011-05-16,DEV-481985,True,9
Movies,John Wick,3,"Average movie: John Wick is boring, worth a one-time watch.",2005-01-21,DEV-383049,True,10
Movies,Spirited Away,3,"Average movie: Spirited Away is predictable, worth a one-time watch.",2009-11-17,DEV-791396,True,10
Movies,The Dark Knight,4,The Dark Knight delivers a captivating story with great performances.,2016-02-14,DEV-316329,True,10
Movies,Uri,5,Absolutely loved Uri - gripping from start to finish.,2024-06-10,DEV-571093,True,9
Movies,The Batman,2,The Batman had some okay moments but was mostly boring.,2014-11-09,DEV-510020,True,10
Movies,Get Out,2,"Not impressed with Get Out, felt boring overall.",2001-11-04,DEV-707667,True,8
Movies,Chandu Champion,4,Chandu Champion delivers a gripping story with great performances.,2020-05-30,DEV-694188,True,9
Movies,Bird Box,3,"Bird Box was decent, clichéd in parts but nothing special.",2022-05-19,DEV-818826,False,10
Movies,Singham Again,3,"Singham Again was decent, boring in parts but nothing special.",2013-08-14,DEV-610472,True,10
Movies,Memento,3,"Memento was decent, disappointing in parts but nothing special.",2009-09-30,DEV-396765,True,9
Movies,Ponniyin Selvan,5,"Ponniyin Selvan is a heartwarming masterpiece, highly recommend!",2019-04-21,DEV-469366,True,8
Movies,Titanic,5,Absolutely loved Titanic - captivating from start to finish.,2012-09-15,DEV-923408,True,9
Movies,Stree 2,3,"Stree 2 was decent, predictable in parts but nothing special.",2012-02-21,DEV-249573,True,10
Movies,Devara,5,Absolutely loved Devara - gripping from start to finish.,2009-10-25,DEV-133697,True,9
Movies,Housefull 5,4,Housefull 5 delivers a thrilling story with great performances.,2017-11-26,DEV-202905,True,9
Movies,The Greatest of All Time,2,"Not impressed with The Greatest of All Time, felt boring overall.",2025-04-18,DEV-556986,True,11
Movies,Devara,4,Really enjoyed Devara! It's captivating and well worth seeing.,2011-03-20,DEV-242282,True,9
Movies,Mad Max Fury Road,5,Absolutely loved Mad Max Fury Road - gripping from start to finish.,2025-06-02,DEV-758840,True,12
Movies,Tanhaji,5,"Tanhaji is a gripping masterpiece, highly recommend!",2023-08-15,DEV-563367,True,7
Movies,Dilwale Dulhania Le Jayenge,4,Dilwale Dulhania Le Jayenge delivers a thrilling story with great performances.,2019-03-08,DEV-589215,True,11
Movies,The Dark Knight,4,Really enjoyed The Dark Knight! It's masterful and well worth seeing.,2018-11-18,DEV-192724,True,11
Movies,John Wick,4,John Wick delivers a captivating story with great performances.,2005-09-16,DEV-751050,True,9
Movies,A Quiet Place,4,A Quiet Place delivers a gripping story with great performances.,2005-08-25,DEV-522515,True,10
Movies,Singham Again,4,Really enjoyed Singham Again! It's thrilling and well worth seeing.,2003-10-19,DEV-157349,True,10
Movies,The Godfather,1,The movie The Godfather was boring - total waste of time.,2013-01-12,DEV-692910,True,11
Movies,Oppenheimer,4,Really enjoyed Oppenheimer! It's gripping and well worth seeing.,2009-03-13,DEV-641342,False,9
Movies,Jawan,3,"Jawan was decent, predictable in parts but nothing special.",2006-12-10,DEV-415508,True,9
Movies,Gladiator,3,"Gladiator was decent, disappointing in parts but nothing special.",2005-02-22,DEV-170403,False,9
Movies,KGF Chapter 2,4,Really enjoyed KGF Chapter 2! It's masterful and well worth seeing.,2011-02-02,DEV-314217,False,11
Movies,Animal,5,Absolutely loved Animal - thrilling from start to finish.,2002-06-30,DEV-227728,True,9
Movies,Spider-Man: No Way Home,4,Spider-Man: No Way Home delivers a captivating story with great performances.,2019-09-12,DEV-790130,True,11
Movies,Housefull 5,4,Really enjoyed Housefull 5! It's gripping and well worth seeing.,2006-05-10,DEV-958311,True,10
Movies,Fighter,5,"Fighter is a masterful masterpiece, highly recommend!",2021-05-11,DEV-603805,True,7
Movies,Game Changer,3,"Average movie: Game Changer is disappointing, worth a one-time watch.",2012-05-05,DEV-510191,True,10
Movies,Drishyam 2,3,"Average movie: Drishyam 2 is disappointing, worth a one-time watch.",2006-08-24,DEV-129329,True,10
Movies,Article 15,5,Absolutely loved Article 15 - gripping from start to finish.,2001-07-12,DEV-776445,True,10
Movies,The Kashmir Files,3,"Average movie: The Kashmir Files is clichéd, worth a one-time watch.",2006-04-01,DEV-590636,True,11
Movies,Memento,4,Memento delivers a captivating story with great performances.,2022-06-16,DEV-997412,True,8
Movies,Pushpa 2,5,"Pushpa 2 is a thrilling masterpiece, highly recommend!",2007-10-29,DEV-787781,True,8
Movies,Vedaa,3,"Average movie: Vedaa is boring, worth a one-time watch.",2006-04-13,DEV-391860,True,9
Movies,Gully Boy,3,"Average movie: Gully Boy is clichéd, worth a one-time watch.",2016-11-20,DEV-594668,True,10
Movies,Animal,5,Absolutely loved Animal - masterful from start to finish.,2005-10-21,DEV-831663,True,9
Movies,Bajrangi Bhaijaan,1,"Avoid Bajrangi Bhaijaan at all costs, it's overrated and poorly made.",2003-01-12,DEV-147111,False,11
Movies,Fight Club,3,"Fight Club was decent, clichéd in parts but nothing special.",2022-05-27,DEV-812321,True,10
Movies,Forrest Gump,3,"Forrest Gump was decent, clichéd in parts but nothing special.",2017-03-24,DEV-892528,True,10
Movies,Oppenheimer,2,Oppenheimer had some okay moments but was mostly overrated.,2005-02-18,DEV-139235,True,9
Movies,Zindagi Na Milegi Dobara,5,"Zindagi Na Milegi Dobara is a masterful masterpiece, highly recommend!",2007-10-22,DEV-436759,False,10
Movies,Andhadhun,4,Really enjoyed Andhadhun! It's masterful and well worth seeing.,2008-10-11,DEV-364760,True,9
Movies,Schindler's List,3,"Schindler's List was decent, predictable in parts but nothing special.",2019-06-21,DEV-953370,True,10
Movies,Joker,3,"Joker was decent, overrated in parts but nothing special.",2004-04-25,DEV-313426,False,9
Movies,Gladiator,5,Absolutely loved Gladiator - heartwarming from start to finish.,2025-06-28,DEV-673131,True,9
Movies,Pushpa 2,4,Really enjoyed Pushpa 2! It's thrilling and well worth seeing.,2009-04-22,DEV-698076,True,10
Movies,Dilwale Dulhania Le Jayenge,4,Really enjoyed Dilwale Dulhania Le Jayenge! It's masterful and well worth seeing.,2003-01-05,DEV-560197,True,12
Movies,Barbie,4,Really enjoyed Barbie! It's masterful and well worth seeing.,2005-09-14,DEV-920392,True,9
Movies,Jawan,5,"Jawan is a captivating masterpiece, highly recommend!",2026-12-24,DEV-666795,True,7
Movies,A Quiet Place,5,Absolutely loved A Quiet Place - heartwarming from start to finish.,2016-01-20,DEV-171253,True,11
Movies,Bird Box,5,"Bird Box is a gripping masterpiece, highly recommend!",2023-03-23,DEV-740939,True,8
Movies,Oppenheimer,4,Really enjoyed Oppenheimer! It's masterful and well worth seeing.,2026-02-21,DEV-593856,True,9
Movies,The Dark Knight,1,"Avoid The Dark Knight at all costs, it's clichéd and poorly made.",2018-11-26,DEV-373553,True,12
Movies,Oppenheimer,2,"Not impressed with Oppenheimer, felt predictable overall.",2024-07-16,DEV-956437,True,7
Movies,Oppenheimer,2,Oppenheimer had some okay moments but was mostly predictable.,2003-04-09,DEV-944797,True,9
Movies,Inception,2,"Not impressed with Inception, felt boring overall.",2018-09-02,DEV-727203,True,7
Movies,Laapataa Ladies,2,"Not impressed with Laapataa Ladies, felt disappointing overall.",2012-02-19,DEV-858466,False,8
Movies,Animal,5,Absolutely loved Animal - captivating from start to finish.,2019-05-10,DEV-600792,True,9
Movies,Fight Club,3,"Fight Club was decent, clichéd in parts but nothing special.",2001-03-07,DEV-911192,True,10
Movies,War 2,5,"War 2 is a thrilling masterpiece, highly recommend!",2024-10-13,DEV-605595,False,8
Movies,3 Idiots,3,"Average movie: 3 Idiots is disappointing, worth a one-time watch.",2024-08-25,DEV-244462,False,10
Movies,Chandu Champion,5,Absolutely loved Chandu Champion - heartwarming from start to finish.,2008-09-07,DEV-459793,True,10
Movies,Fight Club,5,"Fight Club is a gripping masterpiece, highly recommend!",2010-03-10,DEV-533130,True,8
Movies,Kalki 2898 AD,2,"Not impressed with Kalki 2898 AD, felt overrated overall.",2000-09-01,DEV-854793,True,9
Movies,Oppenheimer,5,Absolutely loved Oppenheimer - captivating from start to finish.,2008-02-06,DEV-396323,False,9
Movies,The Matrix,4,Really enjoyed The Matrix! It's heartwarming and well worth seeing.,2017-11-04,DEV-601954,True,10
Movies,Barbie,3,"Barbie was decent, boring in parts but nothing special.",2022-03-14,DEV-839513,True,9
Movies,Schindler's List,4,Schindler's List delivers a thrilling story with great performances.,2016-06-16,DEV-918107,True,9
Movies,The Matrix,2,The Matrix had some okay moments but was mostly overrated.,2014-04-21,DEV-831666,True,10
Movies,Bajrangi Bhaijaan,5,Absolutely loved Bajrangi Bhaijaan - thrilling from start to finish.,2012-07-19,DEV-182256,True,10
Movies,Singham Again,5,Absolutely loved Singham Again - captivating from start to finish.,2024-10-20,DEV-321007,False,10
Movies,Kantara,3,"Kantara was decent, clichéd in parts but nothing special.",2019-10-01,DEV-781478,True,9
Movies,Spirited Away,1,The movie Spirited Away was disappointing - total waste of time.,2012-02-15,DEV-391469,True,11
Movies,Interstellar,4,Interstellar delivers a gripping story with great performances.,2017-03-22,DEV-619419,False,8
Movies,The Kashmir Files,4,Really enjoyed The Kashmir Files! It's gripping and well worth seeing.,2009-03-24,DEV-497753,True,11
Movies,RRR,4,Really enjoyed RRR! It's heartwarming and well worth seeing.,2024-04-16,DEV-900059,True,9
Movies,War 2,5,Absolutely loved War 2 - heartwarming from start to finish.,2026-07-05,DEV-327062,True,10
Movies,Kill,4,Kill delivers a thrilling story with great performances.,2002-07-24,DEV-946616,False,8
Movies,Bird Box,4,Bird Box delivers a masterful story with great performances.,2019-01-05,DEV-700417,True,9
Movies,La La Land,3,"Average movie: La La Land is predictable, worth a one-time watch.",2020-12-17,DEV-881853,True,11
Movies,Memento,5,Absolutely loved Memento - heartwarming from start to finish.,2003-11-02,DEV-362073,True,9
Movies,Yudhra,5,"Yudhra is a thrilling masterpiece, highly recommend!",2012-04-20,DEV-479264,True,7
Movies,War 2,5,"War 2 is a gripping masterpiece, highly recommend!",2013-10-07,DEV-696053,True,8
Movies,The Batman,3,"Average movie: The Batman is disappointing, worth a one-time watch.",2000-10-09,DEV-561278,False,10
Movies,Dilwale Dulhania Le Jayenge,5,"Dilwale Dulhania Le Jayenge is a thrilling masterpiece, highly recommend!",2018-04-30,DEV-161430,True,10
Movies,Chandu Champion,5,Absolutely loved Chandu Champion - masterful from start to finish.,2002-11-15,DEV-561834,True,10
Movies,Get Out,3,"Average movie: Get Out is boring, worth a one-time watch.",2005-09-15,DEV-338466,True,10
Movies,Kill,5,"Kill is a gripping masterpiece, highly recommend!",2005-02-18,DEV-786398,False,7
Movies,The Kashmir Files,3,"Average movie: The Kashmir Files is overrated, worth a one-time watch.",2001-11-18,DEV-680290,True,11
Movies,La La Land,5,"La La Land is a heartwarming masterpiece, highly recommend!",2015-11-07,DEV-666693,True,9
